Online,Booking,Location,Cuisines,Restaurant_Type,Rating,Price
1,0,27,1790,4,4.1,6.620073206530356
1,0,62,1063,2,3.2,5.703782474656201
1,0,44,1324,4,3.7,6.396929655216146
0,0,46,448,3,4.1,6.551080335043404
1,0,36,1217,2,3.2,5.298317366548036
0,0,63,641,3,3.5,6.684611727667927
1,0,73,2145,3,2.7,5.521460917862246
1,1,46,1560,2,4.2,6.684611727667927
1,0,32,1535,2,3.6,5.857933154483459
1,0,27,1545,2,3.3,5.857933154483459
0,1,80,826,3,4.1,7.600902459542082
1,0,35,966,2,4.8,5.991464547107982
0,0,55,1510,4,3.5,5.991464547107982
0,0,64,1021,3,3.7,5.703782474656201
1,0,6,52,2,3.5,6.396929655216146
0,0,20,2101,4,2.7,6.214608098422191
0,0,19,2080,2,3.1,6.214608098422191
0,1,42,1760,0,4.1,7.313220387090301
0,1,86,818,2,4.0,7.313220387090301
0,0,13,2008,4,4.5,5.298317366548036
1,0,20,1545,4,3.8,6.214608098422191
0,0,8,1209,2,3.9,5.298317366548036
0,0,4,2008,4,4.1,6.396929655216146
1,0,44,972,3,4.5,5.991464547107982
0,0,0,436,4,3.8,6.214608098422191
1,0,45,2183,2,4.0,6.214608098422191
1,0,22,1820,4,3.5,5.991464547107982
1,0,80,1602,2,3.9,6.214608098422191
1,0,82,126,2,3.2,5.991464547107982
0,0,76,2008,2,3.6,5.521460917862246
0,0,80,629,1,4.3,6.620073206530356
1,1,15,53,2,4.1,7.003065458786462
0,0,68,985,2,3.5,5.521460917862246
1,1,27,862,1,3.9,6.1092475827643655
0,0,58,1545,2,3.4,6.309918278226516
0,0,47,1545,4,3.5,5.991464547107982
0,1,58,896,0,4.2,7.24422751560335
0,1,68,1760,4,4.3,8.160518247477505
1,0,6,212,3,4.0,5.703782474656201
0,0,43,598,1,4.3,6.745236349484363
0,0,2,350,2,3.3,5.521460917862246
0,0,0,1485,2,3.3,5.991464547107982
1,0,29,1435,2,3.9,4.605170185988092
0,0,20,988,2,3.5,5.298317366548036
0,0,27,988,3,3.7,5.0106352940962555
1,0,46,1485,2,3.9,5.991464547107982
1,0,86,1545,4,3.7,5.703782474656201
1,1,31,1399,2,3.9,6.907755278982137
1,1,43,436,2,4.0,6.551080335043404
1,0,80,445,2,3.9,6.684611727667927
0,0,10,2008,2,3.4,5.298317366548036
0,0,1,2161,4,3.0,5.298317366548036
0,0,28,1545,0,2.8,6.907755278982137
1,0,44,2194,2,4.3,6.396929655216146
1,0,0,1545,2,3.7,5.703782474656201
0,0,8,838,2,3.6,6.684611727667927
1,0,54,1216,3,4.0,5.298317366548036
1,0,35,383,2,3.8,6.396929655216146
0,1,51,180,4,4.4,7.438383530044307
0,0,15,80,2,3.2,6.396929655216146
1,0,67,2174,4,4.0,5.521460917862246
0,0,1,1435,4,3.7,5.991464547107982
1,0,46,1485,4,4.3,6.1092475827643655
1,0,85,1171,2,3.3,6.1092475827643655
1,0,77,1068,2,3.8,5.703782474656201
1,0,44,523,2,4.0,6.684611727667927
1,0,29,806,4,4.0,6.620073206530356
1,0,22,1485,2,3.6,5.703782474656201
0,1,64,1137,5,4.3,7.408530566894626
0,0,45,1608,4,4.2,6.396929655216146
1,0,1,2008,4,3.4,5.703782474656201
0,0,67,1218,3,4.4,5.991464547107982
1,1,6,45,4,4.5,7.495541943884256
0,0,68,1143,4,4.2,7.600902459542082
1,0,36,1082,2,3.8,5.991464547107982
0,1,8,163,5,4.4,7.313220387090301
1,1,44,1466,2,4.0,6.684611727667927
1,0,47,1480,2,3.5,5.857933154483459
0,0,45,1302,4,3.1,5.298317366548036
0,0,0,2150,2,3.3,5.298317366548036
1,0,3,1082,4,3.5,5.298317366548036
1,0,55,772,4,3.1,6.476972362889683
1,0,27,2008,2,3.5,6.396929655216146
1,0,3,1565,4,3.2,6.214608098422191
1,0,22,1660,2,3.7,5.703782474656201
1,0,21,1471,2,3.0,6.551080335043404
1,0,31,1122,2,3.6,5.298317366548036
1,0,44,175,4,4.3,6.309918278226516
1,0,27,1076,2,3.7,5.703782474656201
1,0,44,457,2,3.8,6.214608098422191
1,1,35,927,4,3.8,7.170119543449628
1,0,0,1485,2,3.4,6.620073206530356
1,0,12,47,4,4.0,6.476972362889683
1,0,80,1545,2,3.2,5.703782474656201
1,0,20,1790,0,4.1,6.620073206530356
1,1,22,539,2,4.0,7.170119543449628
1,0,16,1360,2,3.9,5.703782474656201
0,0,25,1809,2,3.5,5.298317366548036
0,0,68,734,2,3.7,6.907755278982137
1,0,29,444,2,3.8,6.214608098422191
1,0,8,910,4,3.5,6.396929655216146
0,0,4,2080,4,3.9,5.703782474656201
1,0,9,1435,2,4.0,5.703782474656201
0,0,16,450,4,3.5,5.991464547107982
1,0,0,1163,2,3.6,6.1092475827643655
1,0,48,1062,2,3.9,5.703782474656201
0,0,3,1021,4,3.1,5.703782474656201
0,1,58,875,5,4.5,7.090076835776092
1,0,36,1673,4,3.9,5.991464547107982
1,0,44,237,4,3.0,6.551080335043404
0,0,40,308,4,3.3,5.703782474656201
0,0,0,960,2,4.0,6.907755278982137
1,0,29,370,4,3.7,6.1092475827643655
1,1,54,654,0,4.5,7.438383530044307
0,0,57,1485,4,3.5,5.0106352940962555
0,0,51,38,4,4.1,8.006367567650246
0,0,55,579,4,3.1,6.214608098422191
1,0,45,1927,4,3.7,5.703782474656201
1,0,0,988,3,3.5,5.521460917862246
0,1,63,2206,4,4.4,8.070906088787819
1,1,80,33,2,4.1,7.090076835776092
1,0,0,251,4,3.1,6.214608098422191
1,0,64,1659,4,2.3,6.214608098422191
0,0,78,857,5,4.2,7.170119543449628
1,0,80,435,2,3.7,5.703782474656201
1,0,31,556,1,4.1,5.991464547107982
0,0,6,2008,2,3.4,5.298317366548036
1,0,6,2008,4,3.6,5.703782474656201
1,0,29,469,2,4.2,6.396929655216146
1,0,22,338,2,3.4,5.703782474656201
1,0,0,972,2,4.5,5.991464547107982
1,0,66,1903,2,2.8,6.551080335043404
1,0,41,399,2,3.1,5.703782474656201
1,0,68,822,2,4.1,6.907755278982137
0,0,0,1545,2,3.3,6.214608098422191
1,1,29,1485,4,3.8,6.684611727667927
1,0,27,47,2,3.5,6.214608098422191
1,0,3,1029,4,3.0,6.214608098422191
1,0,22,1485,2,3.6,5.991464547107982
1,0,28,483,2,3.6,6.476972362889683
1,1,6,917,2,4.2,7.090076835776092
1,1,51,1252,0,3.8,7.3777589082278725
1,0,86,988,3,4.1,5.703782474656201
1,0,27,1594,4,3.7,6.214608098422191
1,0,40,1315,2,3.4,5.298317366548036
0,0,80,629,4,4.2,6.620073206530356
0,0,51,436,4,3.2,5.991464547107982
1,0,44,972,2,4.2,5.991464547107982
0,0,80,2130,4,3.9,4.605170185988092
0,0,29,1485,4,2.8,7.090076835776092
0,0,19,1820,4,3.4,6.551080335043404
1,1,12,654,4,4.5,7.438383530044307
1,1,44,506,4,4.2,6.684611727667927
1,0,27,1643,2,4.0,6.551080335043404
0,0,68,370,4,4.3,6.551080335043404
1,0,44,511,2,4.2,6.684611727667927
0,0,58,457,4,3.3,5.991464547107982
1,1,60,192,2,4.3,6.907755278982137
1,0,55,1199,4,3.1,6.476972362889683
1,0,83,1545,2,3.5,6.1092475827643655
0,0,68,2077,4,2.9,5.521460917862246
1,0,89,96,2,3.3,6.214608098422191
0,0,20,1117,4,3.8,5.298317366548036
1,0,0,370,2,3.6,6.396929655216146
0,0,60,1124,4,3.9,8.006367567650246
0,1,16,932,5,4.3,7.438383530044307
1,0,87,729,2,3.4,6.684611727667927
0,0,45,1744,4,2.9,5.991464547107982
1,0,55,308,2,3.8,5.703782474656201
0,1,60,1809,4,4.2,8.294049640102028
1,0,19,1352,2,3.4,5.991464547107982
1,0,14,436,1,3.3,5.991464547107982
0,0,20,316,2,3.7,6.214608098422191
0,0,3,48,2,4.2,6.684611727667927
1,0,86,1943,2,3.6,5.703782474656201
0,1,58,896,5,4.2,7.24422751560335
1,1,51,181,4,4.4,7.495541943884256
1,0,0,727,2,3.7,5.703782474656201
1,0,29,1216,2,3.6,5.703782474656201
0,0,22,47,2,3.3,5.703782474656201
1,0,27,1216,3,4.7,5.991464547107982
1,0,0,1329,4,3.6,5.857933154483459
0,0,0,1021,2,3.5,5.991464547107982
1,0,9,1041,2,3.7,5.703782474656201
1,0,0,260,2,4.0,5.298317366548036
0,1,43,18,5,4.5,7.495541943884256
1,0,87,858,2,3.8,6.907755278982137
0,0,0,2080,4,3.0,5.703782474656201
0,0,80,212,2,3.9,5.703782474656201
0,0,0,1545,2,3.5,5.298317366548036
1,0,19,2008,4,3.5,5.703782474656201
1,0,22,1742,2,3.1,5.991464547107982
0,0,80,1124,5,4.0,7.313220387090301
0,1,54,1287,4,4.1,7.8632667240095735
0,0,86,2008,4,3.2,6.551080335043404
1,0,54,48,4,3.8,5.703782474656201
1,0,40,1485,4,3.5,5.991464547107982
1,0,73,2008,2,3.8,5.298317366548036
1,0,0,966,3,3.6,5.703782474656201
0,0,6,1105,4,3.6,5.298317366548036
1,0,86,55,2,3.5,5.703782474656201
1,1,8,1922,2,4.0,6.684611727667927
1,0,22,786,2,3.4,6.396929655216146
1,0,1,308,4,3.3,5.703782474656201
0,0,27,1107,2,3.2,5.298317366548036
0,0,31,1545,2,3.3,5.703782474656201
0,0,0,1031,2,3.3,5.991464547107982
1,0,27,639,4,4.5,5.298317366548036
0,0,44,1565,4,4.1,6.214608098422191
1,0,35,270,2,3.9,6.396929655216146
0,0,54,966,2,3.4,5.991464547107982
1,0,64,1485,4,3.9,5.857933154483459
0,1,43,18,6,4.5,7.495541943884256
1,0,4,1564,2,3.8,6.620073206530356
1,0,40,416,4,3.8,5.991464547107982
1,0,4,2080,2,2.6,5.703782474656201
1,0,44,1435,2,4.2,5.991464547107982
1,0,0,270,2,4.2,5.991464547107982
0,0,0,1545,4,3.8,5.991464547107982
0,0,1,1293,3,3.8,5.0106352940962555
1,0,6,1485,2,3.2,5.703782474656201
0,0,44,805,4,3.5,6.745236349484363
1,0,29,1295,2,4.0,5.0106352940962555
1,0,32,2159,2,3.7,6.1092475827643655
1,0,71,2008,2,4.1,4.605170185988092
1,0,45,1545,2,3.1,6.214608098422191
1,0,35,1041,2,3.8,5.703782474656201
1,0,86,1545,4,3.9,5.703782474656201
1,0,41,737,2,3.2,5.857933154483459
0,0,0,693,4,3.7,5.703782474656201
1,0,46,1091,2,3.7,5.991464547107982
1,0,24,1980,2,3.4,5.703782474656201
1,0,55,1485,2,4.1,6.907755278982137
1,0,27,1164,2,3.9,6.396929655216146
1,0,73,1327,4,3.8,5.703782474656201
1,1,86,10,4,4.5,6.802394763324311
1,0,6,1565,4,3.6,5.991464547107982
1,0,43,946,2,4.0,5.991464547107982
1,0,46,185,4,4.1,6.214608098422191
1,0,0,1081,2,3.8,5.703782474656201
0,0,8,1357,2,3.6,5.991464547107982
0,0,0,2130,2,3.2,4.605170185988092
1,0,20,1485,4,3.7,5.703782474656201
1,0,40,1352,2,3.8,5.298317366548036
1,0,16,420,2,4.1,6.396929655216146
1,0,3,1565,2,3.8,5.991464547107982
1,0,27,2130,2,4.1,5.298317366548036
1,0,55,754,4,3.8,5.703782474656201
1,0,40,1703,2,3.9,5.857933154483459
0,1,44,529,1,4.5,6.802394763324311
1,1,45,1265,2,4.1,7.003065458786462
1,1,31,720,4,4.3,7.438383530044307
0,0,0,2096,2,2.8,5.521460917862246
1,0,22,1903,2,3.1,6.396929655216146
1,0,82,1969,2,3.7,5.521460917862246
1,0,81,2130,2,3.4,5.298317366548036
1,0,22,1545,4,2.8,5.991464547107982
1,0,36,1779,2,4.1,6.214608098422191
1,1,44,847,2,4.3,6.802394763324311
0,0,79,1703,5,3.2,6.396929655216146
0,0,27,283,2,4.0,5.857933154483459
1,0,73,1485,2,3.6,5.298317366548036
1,0,68,822,2,4.1,6.907755278982137
1,0,44,549,2,4.2,6.551080335043404
1,0,31,1809,2,3.9,6.396929655216146
1,0,15,212,4,3.4,5.991464547107982
0,0,68,1545,2,3.4,5.857933154483459
1,0,36,649,2,3.6,6.396929655216146
0,0,86,515,1,3.9,6.684611727667927
0,0,8,1107,4,3.5,5.703782474656201
1,0,6,1485,2,3.4,5.703782474656201
0,0,46,547,1,4.2,6.551080335043404
1,0,22,2127,2,4.5,7.090076835776092
1,0,31,1425,3,2.9,5.521460917862246
0,0,3,2008,4,3.9,5.0106352940962555
0,0,0,724,2,3.8,6.214608098422191
1,0,19,212,4,3.2,5.991464547107982
1,0,22,1163,2,3.4,5.703782474656201
1,0,58,583,4,4.2,6.476972362889683
1,0,22,365,2,3.3,5.521460917862246
1,0,42,1485,2,3.6,5.991464547107982
1,0,54,2008,4,4.2,5.703782474656201
1,0,29,2101,2,3.9,5.703782474656201
1,0,44,796,4,3.8,6.214608098422191
1,0,16,1565,2,3.5,5.991464547107982
1,0,0,213,3,4.0,6.1092475827643655
1,0,18,1485,2,3.4,5.857933154483459
0,1,44,1900,5,4.3,7.313220387090301
1,1,0,1485,4,4.2,7.3777589082278725
0,1,80,1144,6,4.2,7.170119543449628
1,0,26,212,2,4.1,5.703782474656201
0,1,27,856,4,3.6,7.24422751560335
1,0,31,1435,2,3.9,5.991464547107982
1,0,6,1545,2,3.0,6.214608098422191
1,0,80,1907,1,4.2,6.214608098422191
1,0,87,1545,2,3.9,6.1092475827643655
1,0,19,1545,2,3.6,5.521460917862246
1,1,16,1011,2,4.2,7.313220387090301
0,0,29,1485,2,3.8,6.396929655216146
1,0,29,2080,2,3.7,6.1092475827643655
1,0,22,195,0,4.3,6.907755278982137
1,0,20,1296,2,3.5,5.857933154483459
1,0,0,1594,2,3.7,6.1092475827643655
1,0,0,365,4,3.9,5.703782474656201
1,0,44,1209,3,3.9,5.298317366548036
0,0,27,2008,0,3.9,5.991464547107982
0,1,67,1124,4,4.3,8.006367567650246
1,0,83,2120,2,2.8,5.991464547107982
0,0,72,1485,4,4.0,6.396929655216146
1,0,0,707,2,3.7,5.991464547107982
1,0,3,654,2,3.0,6.907755278982137
0,0,47,63,2,3.3,5.857933154483459
1,0,29,215,3,3.2,5.703782474656201
1,0,6,968,3,4.1,6.396929655216146
1,0,55,731,4,3.1,6.396929655216146
1,0,45,1879,2,3.9,6.396929655216146
0,0,86,988,3,3.5,5.703782474656201
0,0,0,1545,2,3.3,6.214608098422191
1,0,3,1820,2,3.7,6.684611727667927
0,0,0,656,4,3.4,6.309918278226516
1,0,0,536,2,2.9,5.991464547107982
1,0,31,1216,2,3.8,5.298317366548036
1,1,27,846,2,4.3,6.907755278982137
0,0,68,1141,5,3.5,7.696212639346407
1,0,82,126,2,3.2,5.991464547107982
0,0,50,2184,4,4.3,7.313220387090301
0,1,31,510,1,4.2,6.684611727667927
0,1,27,823,5,4.6,7.313220387090301
0,0,18,1087,2,3.4,5.521460917862246
0,0,35,1739,2,4.0,6.214608098422191
1,0,18,1485,4,3.4,5.857933154483459
1,0,27,58,2,3.0,6.551080335043404
1,1,44,1545,4,3.7,6.802394763324311
1,1,12,654,2,4.5,7.438383530044307
1,0,84,1119,2,4.0,5.991464547107982
1,1,68,1396,2,4.4,6.907755278982137
1,0,27,2008,2,3.0,6.396929655216146
0,0,83,1545,4,3.0,5.991464547107982
1,0,0,1336,2,3.7,5.298317366548036
0,0,7,1021,4,3.2,5.703782474656201
1,0,57,228,2,2.9,6.396929655216146
1,1,31,1172,4,4.2,6.684611727667927
1,0,36,1790,2,4.0,6.620073206530356
0,0,80,1545,2,2.8,6.214608098422191
1,0,0,1545,4,3.7,6.396929655216146
0,0,86,436,1,3.1,6.309918278226516
0,0,12,1483,2,4.3,6.684611727667927
1,0,0,694,4,3.8,5.703782474656201
0,0,51,1565,2,3.4,5.857933154483459
0,0,77,1179,2,3.6,5.703782474656201
1,0,73,1215,1,4.3,6.214608098422191
0,0,31,555,3,3.5,6.802394763324311
0,1,12,1485,4,4.0,7.170119543449628
0,0,76,2080,4,3.2,5.0106352940962555
1,0,6,2008,2,3.6,5.703782474656201
0,0,15,1770,2,3.6,6.551080335043404
1,0,55,331,4,3.3,5.703782474656201
1,0,63,1681,2,3.6,7.24422751560335
1,0,36,498,2,3.8,6.214608098422191
1,0,44,347,2,4.1,5.991464547107982
0,0,0,2008,2,3.8,5.298317366548036
0,0,22,1565,2,3.4,5.991464547107982
1,0,22,972,2,4.1,5.857933154483459
1,0,86,1889,2,4.2,6.396929655216146
0,0,63,2008,2,3.7,6.907755278982137
0,0,58,1118,2,3.3,5.298317366548036
1,0,18,1485,4,3.9,5.703782474656201
0,0,4,2008,4,4.4,5.0106352940962555
0,0,0,2008,4,3.7,5.521460917862246
1,0,9,1044,4,3.0,6.214608098422191
1,1,64,918,2,4.6,7.003065458786462
1,0,55,237,4,3.6,6.396929655216146
1,0,22,806,2,3.7,6.214608098422191
1,0,12,988,2,4.1,5.703782474656201
1,0,29,240,4,3.9,5.991464547107982
0,0,45,2174,1,3.6,5.521460917862246
1,0,1,421,2,3.8,6.1092475827643655
0,0,54,1031,3,3.8,5.991464547107982
1,0,3,2080,2,3.5,5.991464547107982
0,1,63,2054,4,3.8,7.3777589082278725
0,0,45,1828,4,3.4,6.907755278982137
0,0,46,1638,4,3.7,5.703782474656201
1,0,29,988,2,3.7,5.0106352940962555
1,0,75,270,2,3.6,5.0106352940962555
0,0,20,221,3,4.1,5.298317366548036
1,0,27,457,3,4.1,6.1092475827643655
1,0,45,1420,4,3.8,6.551080335043404
1,0,64,2096,2,3.8,6.1092475827643655
1,0,31,303,4,4.4,5.521460917862246
1,0,3,1545,4,3.2,6.396929655216146
0,0,31,1524,4,3.9,6.684611727667927
0,0,27,547,1,4.2,6.551080335043404
0,0,3,1866,4,3.1,6.396929655216146
1,1,12,257,0,4.4,7.090076835776092
1,0,29,406,2,3.6,5.703782474656201
0,0,80,966,3,3.8,5.298317366548036
1,0,27,1572,4,3.9,6.684611727667927
1,0,0,1545,2,3.0,5.298317366548036
0,0,1,1028,3,3.8,5.521460917862246
1,0,9,1408,2,3.6,6.214608098422191
1,0,55,1545,2,3.0,5.991464547107982
0,1,45,514,4,4.2,6.684611727667927
1,0,80,100,2,3.7,5.703782474656201
1,0,29,1889,2,2.7,6.620073206530356
1,0,40,780,4,3.9,6.396929655216146
0,0,1,1107,4,3.4,5.703782474656201
1,0,0,1579,2,3.7,5.857933154483459
0,1,80,1151,5,4.2,7.170119543449628
1,0,44,1215,2,4.5,6.214608098422191
0,1,29,1362,2,4.1,6.551080335043404
1,0,8,2161,2,3.3,5.703782474656201
1,1,73,1363,2,4.4,7.24422751560335
0,0,58,727,2,3.5,5.703782474656201
0,0,1,2042,4,3.8,5.857933154483459
1,0,19,1435,3,3.6,5.703782474656201
1,0,29,632,1,4.1,6.396929655216146
1,0,0,1485,2,3.4,5.703782474656201
0,0,45,618,2,2.9,6.214608098422191
1,0,22,2083,2,3.2,6.551080335043404
0,0,29,966,3,3.2,6.214608098422191
0,0,8,436,1,3.6,5.857933154483459
1,0,0,1545,2,3.0,5.298317366548036
0,0,8,798,2,3.9,6.214608098422191
0,0,22,1673,4,3.3,6.396929655216146
1,0,4,2008,4,3.9,5.298317366548036
1,0,80,1545,4,3.7,5.703782474656201
0,0,5,308,4,3.3,5.298317366548036
1,0,44,266,2,4.4,5.857933154483459
0,0,19,1821,2,3.6,6.684611727667927
0,0,86,436,1,2.9,5.0106352940962555
0,0,29,436,3,3.8,5.703782474656201
1,0,57,2008,2,3.9,5.298317366548036
1,0,64,1903,4,3.5,6.620073206530356
1,0,89,76,2,3.6,5.991464547107982
0,1,16,2099,6,4.1,7.090076835776092
0,0,29,2008,2,3.9,5.298317366548036
1,0,22,147,2,4.0,6.684611727667927
1,1,27,587,4,4.1,6.551080335043404
1,0,54,1545,4,3.7,5.991464547107982
0,0,0,1021,2,3.5,5.991464547107982
1,0,40,365,2,3.3,6.214608098422191
1,0,8,1398,2,3.6,6.684611727667927
1,0,8,910,2,3.5,6.396929655216146
0,1,27,1233,4,4.7,7.313220387090301
0,0,68,2196,4,4.0,5.521460917862246
1,0,8,1028,2,3.9,5.521460917862246
0,1,80,1545,6,3.8,7.24422751560335
0,1,6,1413,6,4.1,7.3777589082278725
0,0,3,737,2,3.3,5.991464547107982
0,0,44,206,4,4.1,5.298317366548036
1,0,20,2008,2,3.1,4.605170185988092
0,0,3,1810,4,3.6,6.396929655216146
1,1,44,80,4,4.2,6.802394763324311
1,0,27,1790,0,4.2,6.620073206530356
1,0,20,654,2,3.1,6.907755278982137
1,1,67,1277,2,4.2,6.684611727667927
0,0,2,322,2,3.4,5.521460917862246
1,0,0,436,2,2.6,6.802394763324311
0,0,89,1659,2,3.0,5.703782474656201
1,0,6,314,2,3.8,6.802394763324311
0,0,40,1809,4,3.3,5.298317366548036
1,0,19,1216,2,3.7,6.1092475827643655
0,0,25,1545,4,3.9,7.313220387090301
1,0,29,786,2,3.9,6.396929655216146
0,0,55,1485,2,3.6,6.214608098422191
1,0,44,1343,2,3.6,6.214608098422191
1,0,3,966,2,3.5,5.0106352940962555
1,0,0,308,2,3.6,5.991464547107982
1,0,89,43,2,3.8,6.396929655216146
0,0,40,212,3,3.6,5.703782474656201
0,0,4,2008,4,4.0,5.298317366548036
0,0,87,2080,2,3.2,5.703782474656201
1,1,45,491,2,4.1,6.396929655216146
0,0,12,577,1,4.3,6.802394763324311
1,0,83,308,2,3.6,5.703782474656201
1,0,22,1485,4,3.5,5.703782474656201
1,0,29,2169,2,3.4,5.521460917862246
0,0,16,1545,2,3.6,6.396929655216146
1,0,4,966,2,3.3,5.521460917862246
1,0,50,1949,2,3.9,6.396929655216146
0,0,68,1124,5,3.9,7.600902459542082
0,0,44,579,4,3.8,6.396929655216146
0,0,31,2080,4,3.4,5.703782474656201
1,0,8,850,5,4.0,7.600902459542082
1,0,39,260,2,3.4,5.521460917862246
0,0,83,2154,4,3.5,5.298317366548036
1,1,1,1897,1,4.6,6.396929655216146
0,0,12,885,4,4.2,7.003065458786462
0,0,3,204,2,3.4,6.214608098422191
1,1,31,1488,2,4.1,7.090076835776092
0,1,80,19,0,4.3,7.937374696163295
1,0,35,1485,4,3.3,6.396929655216146
1,1,50,720,5,4.3,7.170119543449628
1,0,22,1721,2,3.6,5.703782474656201
1,1,43,1956,4,4.2,7.313220387090301
0,0,29,204,2,2.9,5.991464547107982
1,1,80,33,2,4.1,7.090076835776092
0,0,15,1827,5,3.6,7.313220387090301
1,0,16,1041,4,3.1,6.214608098422191
1,0,6,1219,2,4.2,5.991464547107982
1,0,77,1725,2,3.0,6.476972362889683
1,0,2,1760,4,3.5,6.396929655216146
1,0,3,1089,2,3.8,4.605170185988092
0,0,84,2080,4,3.6,6.214608098422191
0,0,14,1435,3,3.4,5.0106352940962555
1,0,0,379,2,3.7,5.991464547107982
1,0,0,1094,4,3.7,5.991464547107982
0,0,64,1820,6,3.4,6.684611727667927
1,0,66,266,2,2.9,5.298317366548036
0,0,4,1667,5,2.7,7.003065458786462
0,1,86,1684,4,3.5,6.684611727667927
1,0,0,805,2,3.3,6.214608098422191
1,0,45,2080,2,3.4,6.551080335043404
1,0,6,1977,4,3.4,6.396929655216146
1,0,71,1263,2,3.8,6.214608098422191
0,0,76,308,4,3.1,5.703782474656201
0,1,44,1900,5,4.4,7.313220387090301
1,0,64,1485,2,4.0,6.1092475827643655
1,0,46,968,2,3.5,5.991464547107982
0,0,1,1545,5,3.0,6.684611727667927
1,0,12,966,2,4.0,5.521460917862246
0,0,3,2009,4,3.0,6.396929655216146
1,0,27,1169,4,4.0,6.551080335043404
1,0,19,231,2,3.7,5.298317366548036
1,0,0,1485,4,3.3,5.991464547107982
0,1,58,875,4,4.5,7.090076835776092
0,1,42,438,0,4.4,6.907755278982137
0,0,19,1565,2,3.5,6.309918278226516
1,0,45,285,2,3.7,5.521460917862246
0,0,50,1482,6,4.2,7.170119543449628
1,0,9,2051,2,3.9,5.521460917862246
1,0,86,1540,2,2.8,5.991464547107982
1,0,0,1545,2,3.7,5.991464547107982
0,0,87,1495,2,3.0,5.991464547107982
0,1,63,1266,4,4.1,7.824046010856292
1,0,27,575,2,4.2,6.396929655216146
0,0,0,2022,4,3.3,5.298317366548036
1,1,44,1127,6,4.1,7.090076835776092
0,0,54,1903,2,3.4,5.991464547107982
0,0,40,1211,3,3.5,5.298317366548036
0,0,0,1107,2,3.4,5.298317366548036
1,1,50,720,4,4.3,7.170119543449628
0,0,46,548,3,3.8,6.396929655216146
1,0,3,1889,2,4.2,6.396929655216146
1,0,20,947,2,3.0,6.476972362889683
1,1,12,501,4,4.2,6.620073206530356
1,1,86,10,3,4.5,6.802394763324311
1,0,26,309,2,3.8,6.214608098422191
1,0,80,654,4,2.5,6.907755278982137
1,0,0,1545,2,3.4,5.991464547107982
0,0,55,1376,2,3.6,6.214608098422191
1,0,36,8,2,3.5,5.991464547107982
1,0,45,1485,2,3.7,6.551080335043404
1,1,43,1485,4,4.1,6.907755278982137
1,0,29,727,2,4.1,6.214608098422191
1,1,43,1385,2,4.4,6.907755278982137
0,1,19,1131,4,4.0,7.824046010856292
1,0,45,124,2,3.0,5.991464547107982
1,0,9,1673,2,3.5,5.991464547107982
1,0,2,2196,4,2.8,5.991464547107982
0,0,55,1545,4,3.8,6.396929655216146
1,0,44,1216,3,4.6,5.991464547107982
0,0,54,757,4,4.2,6.214608098422191
0,0,74,1648,4,3.7,7.170119543449628
1,0,22,1545,4,3.8,6.551080335043404
0,0,43,227,2,2.7,6.396929655216146
0,1,80,1282,4,4.2,8.006367567650246
1,0,34,1913,2,2.4,6.214608098422191
1,0,55,1031,2,4.1,5.703782474656201
0,0,45,204,3,3.5,5.298317366548036
1,0,4,996,2,3.8,5.298317366548036
0,0,55,48,2,3.4,5.521460917862246
0,0,78,1211,2,4.2,5.298317366548036
0,0,44,2143,2,4.1,5.0106352940962555
1,0,45,1565,4,3.7,5.991464547107982
1,0,9,1903,2,3.0,6.684611727667927
1,0,0,1485,2,4.0,5.703782474656201
0,0,55,856,4,3.7,7.090076835776092
1,0,55,1545,4,3.1,6.1092475827643655
0,0,67,1124,4,4.0,7.600902459542082
0,0,13,1519,4,3.8,5.991464547107982
1,0,6,972,3,3.7,6.802394763324311
1,1,22,1485,2,3.9,6.907755278982137
1,0,51,417,2,4.4,6.551080335043404
1,0,15,523,2,4.2,6.620073206530356
0,0,86,1124,5,3.7,7.600902459542082
0,0,9,71,2,3.2,5.991464547107982
1,0,67,470,1,3.4,6.396929655216146
1,0,18,1545,4,2.8,5.703782474656201
1,0,8,2077,4,3.7,6.214608098422191
1,1,22,937,2,4.2,7.003065458786462
1,0,29,2018,2,3.1,6.214608098422191
1,0,58,1031,2,3.5,5.703782474656201
1,0,27,968,2,3.5,5.991464547107982
1,0,50,1012,4,4.6,7.3777589082278725
1,0,22,664,2,4.0,6.684611727667927
0,0,20,988,2,3.5,5.298317366548036
1,0,29,1635,5,3.9,6.907755278982137
1,0,35,1243,4,3.6,6.684611727667927
1,0,3,80,2,3.6,6.396929655216146
0,0,31,2018,4,4.2,5.857933154483459
1,0,86,1315,4,4.2,6.907755278982137
0,0,73,1612,2,3.2,6.309918278226516
0,0,27,661,4,4.5,6.684611727667927
0,1,0,1124,2,4.0,7.003065458786462
1,0,6,350,2,4.0,6.620073206530356
0,0,73,1485,4,3.5,5.521460917862246
1,0,8,1286,2,4.0,7.313220387090301
1,0,0,1427,2,3.4,5.298317366548036
1,0,29,1905,2,3.9,6.396929655216146
0,1,63,805,4,4.0,7.824046010856292
0,1,60,1729,0,4.2,8.160518247477505
1,0,45,1039,2,3.4,5.857933154483459
0,0,2,457,4,3.7,6.214608098422191
1,0,73,1820,2,3.3,5.857933154483459
1,0,86,1429,2,3.7,5.298317366548036
